customer_id,tenure_months,age,state,income_band,monthly_income_est_mxn,payday_day_of_month,engagement_score,avg_balance_mxn,card_utilization_pct,days_negative_90d,savings_rate_90d_pct,revenue_ltm_mxn,nps_last_score,has_cuenta_nu,has_cajita_turbo,has_personal_loan,has_investments,has_payroll_portability
6000886,43,27,Estado de Mexico,<8k,23500.0,15,64.5,1708.0,44.5,1,31.8,1422.0,,True,False,False,False,False
6000887,26,18,Nuevo Leon,>60k,16100.0,30,48.2,525.0,32.7,0,16.0,573.0,,False,False,False,False,False
6000888,5,27,Nuevo Leon,<8k,8000.0,1,54.1,180.0,44.9,2,48.4,832.0,,False,False,False,False,False
6000889,22,43,Nuevo Leon,8k-15k,6100.0,15,48.5,2098.0,92.1,0,34.8,1346.0,,False,False,True,False,True
6000890,42,35,Queretaro,<8k,8500.0,30,46.8,7297.0,64.3,2,39.6,1126.0,6.0,False,False,False,False,False
6000891,50,30,Puebla,15k-30k,11700.0,15,59.3,1459.0,86.5,0,6.0,1282.0,,True,False,False,False,False
6000892,15,21,Jalisco,15k-30k,7500.0,30,66.1,1124.0,42.4,2,18.2,771.0,6.0,True,False,False,False,False
6000893,19,48,Baja California,8k-15k,16400.0,15,61.8,2467.0,28.2,1,16.3,905.0,,True,False,False,False,True
6000894,57,52,Puebla,8k-15k,3500.0,1,76.3,11230.0,27.0,0,21.2,385.0,,False,True,False,False,False
6000895,48,50,Chihuahua,<8k,11800.0,15,28.6,10910.0,56.0,3,16.2,885.0,,False,False,False,False,False
6000896,27,34,Estado de Mexico,8k-15k,11900.0,15,55.1,1777.0,59.2,0,12.9,1067.0,,True,True,False,False,False
6000897,55,33,Guanajuato,<8k,7500.0,15,40.7,1240.0,63.8,0,30.3,969.0,,False,False,False,False,True
6000898,28,53,Baja California,15k-30k,26200.0,1,94.1,966.0,7.2,0,33.0,517.0,10.0,True,True,False,False,True
6000899,47,40,Puebla,30k-60k,30000.0,15,34.7,917.0,36.7,1,29.5,1331.0,,True,False,False,False,False
6000900,29,58,Nuevo Leon,15k-30k,9800.0,15,51.4,11902.0,59.6,0,72.0,951.0,,True,True,False,False,False
6000901,3,42,Estado de Mexico,8k-15k,10800.0,30,5.2,2494.0,40.4,2,15.8,823.0,,False,False,False,False,False
6000902,46,27,Nuevo Leon,30k-60k,18900.0,1,28.7,1162.0,26.9,2,16.9,737.0,9.0,True,False,False,False,False
6000903,51,46,Guanajuato,8k-15k,7400.0,1,73.1,690.0,30.5,3,33.0,677.0,,False,False,False,False,False
6000904,7,53,Veracruz,>60k,13500.0,1,63.9,1712.0,43.0,0,20.8,1141.0,9.0,True,False,False,False,True
6000905,45,25,Estado de Mexico,8k-15k,15300.0,15,41.8,846.0,76.2,0,58.1,1487.0,,False,True,False,False,False
6000906,29,24,Baja California,8k-15k,37800.0,30,63.3,986.0,51.4,3,18.8,1489.0,,False,False,False,False,False
6000907,41,33,Veracruz,15k-30k,8800.0,15,44.7,395.0,26.7,3,24.0,534.0,,True,False,True,False,False
6000908,23,18,Jalisco,8k-15k,9200.0,1,64.0,3492.0,49.7,0,10.3,1016.0,9.0,False,True,False,False,False
6000909,54,37,Guanajuato,<8k,23200.0,15,59.6,3722.0,7.2,0,4.8,342.0,,False,False,False,False,True
6000910,31,21,Estado de Mexico,<8k,15800.0,1,20.8,15771.0,53.0,0,16.8,802.0,10.0,True,False,False,False,False
6000911,37,18,Estado de Mexico,8k-15k,8100.0,15,81.0,611.0,41.1,0,38.2,689.0,,True,False,False,False,False
6000912,49,23,Chihuahua,>60k,29700.0,15,65.4,2594.0,23.0,1,11.4,559.0,,True,False,False,False,False
6000913,50,34,Queretaro,8k-15k,7800.0,15,25.2,872.0,53.4,3,16.3,804.0,,True,False,False,False,False
6000914,14,22,Nuevo Leon,15k-30k,21200.0,1,33.4,967.0,22.5,2,17.3,1127.0,,True,False,False,False,False
6000915,9,29,Veracruz,8k-15k,17200.0,1,61.5,2340.0,55.1,2,9.6,1161.0,10.0,False,False,False,False,False
6000916,37,49,Estado de Mexico,15k-30k,17800.0,1,21.6,15730.0,86.9,0,38.6,1635.0,,True,False,False,False,True
6000917,48,38,Nuevo Leon,15k-30k,25300.0,30,50.8,2660.0,76.0,0,24.0,1972.0,5.0,False,False,False,False,False
6000918,30,32,Queretaro,<8k,9000.0,15,68.5,14843.0,20.3,0,30.8,494.0,8.0,True,True,False,True,False
6000919,29,40,Chihuahua,15k-30k,13800.0,30,47.7,349.0,63.0,3,27.0,1181.0,,True,False,False,False,False
6000920,20,22,Estado de Mexico,15k-30k,49500.0,15,63.0,8498.0,81.8,4,14.0,2891.0,6.0,True,False,True,False,False
6000921,5,33,Puebla,>60k,23500.0,1,50.1,2997.0,11.8,1,31.6,293.0,9.0,True,False,False,False,False
6000922,51,44,Veracruz,<8k,12500.0,1,64.1,1307.0,30.5,3,7.1,857.0,,True,False,False,False,True
6000923,23,41,Jalisco,15k-30k,25200.0,1,44.3,1229.0,11.4,0,23.5,895.0,10.0,True,True,False,False,False
6000924,2,37,Queretaro,<8k,17500.0,1,23.6,2581.0,67.0,0,52.9,1197.0,,False,False,False,False,False
6000925,36,30,CDMX,8k-15k,10600.0,1,16.5,6839.0,16.1,0,56.4,706.0,,True,True,False,False,True
6000926,56,32,Guanajuato,30k-60k,18700.0,1,44.0,296.0,43.2,0,43.9,1003.0,10.0,False,True,False,False,False
6000927,59,40,Guanajuato,30k-60k,34100.0,15,30.2,1617.0,68.7,0,9.7,1821.0,10.0,False,False,False,False,True
6000928,56,44,CDMX,<8k,3600.0,1,75.6,2214.0,71.9,0,39.7,1002.0,,False,True,False,False,False
6000929,49,30,Nuevo Leon,8k-15k,11300.0,15,52.8,15189.0,46.0,0,16.5,958.0,,True,False,False,False,False
6000930,37,33,Nuevo Leon,30k-60k,11900.0,15,77.2,7670.0,54.2,1,26.9,1142.0,10.0,True,False,False,False,False
6000931,17,26,Veracruz,30k-60k,49900.0,1,52.1,2037.0,55.5,2,18.6,2123.0,,True,False,False,False,False
6000932,32,57,CDMX,<8k,13300.0,30,92.8,3111.0,48.7,1,22.4,927.0,,True,False,False,False,False
6000933,44,37,Guanajuato,30k-60k,37300.0,1,40.1,1548.0,58.0,1,0.0,1476.0,,True,False,False,False,True
6000934,22,21,CDMX,8k-15k,8000.0,1,90.3,1435.0,64.6,1,33.8,958.0,10.0,False,False,False,False,False
6000935,14,60,Estado de Mexico,<8k,12400.0,30,66.4,4779.0,49.8,0,21.5,998.0,10.0,True,True,False,False,False
6000936,2,36,Guanajuato,15k-30k,14000.0,1,9.5,1640.0,35.9,2,12.4,606.0,10.0,False,False,False,False,False
6000937,25,38,Jalisco,15k-30k,14600.0,1,59.6,1245.0,81.4,0,0.5,1716.0,,True,False,False,False,False
6000938,39,27,Estado de Mexico,15k-30k,10100.0,30,45.2,2468.0,50.7,0,7.1,930.0,6.0,False,False,False,False,True
6000939,46,50,Nuevo Leon,8k-15k,8500.0,1,64.6,935.0,42.8,1,23.2,925.0,,True,False,False,False,False
6000940,43,29,Guanajuato,<8k,28900.0,1,88.2,2266.0,53.7,0,23.5,1671.0,,False,False,False,False,True
6000941,47,37,Chihuahua,8k-15k,14000.0,15,76.2,7555.0,38.2,0,25.3,909.0,,True,False,False,True,False
6000942,14,34,Baja California,30k-60k,23800.0,15,43.4,422.0,52.3,0,4.1,817.0,,True,False,False,False,True
6000943,54,32,Guanajuato,8k-15k,4300.0,15,18.5,2052.0,49.7,1,7.5,665.0,,False,False,False,False,False
6000944,59,61,Guanajuato,8k-15k,12800.0,30,37.3,632.0,24.9,1,13.7,712.0,,True,False,False,False,False
6000945,55,22,Jalisco,8k-15k,12000.0,15,92.6,1807.0,61.8,0,9.1,1139.0,10.0,True,False,False,False,True
6000946,33,38,Baja California,8k-15k,23000.0,1,63.5,3223.0,94.7,2,7.4,1839.0,,True,False,False,False,False
6000947,42,32,Puebla,15k-30k,13800.0,1,45.9,6361.0,69.1,0,11.6,1392.0,,False,False,False,False,True
6000948,40,19,Guanajuato,15k-30k,15800.0,1,29.8,349.0,50.8,1,26.0,886.0,4.0,True,False,False,False,False
6000949,7,38,Jalisco,>60k,29300.0,30,39.5,8730.0,23.2,0,16.9,641.0,6.0,False,False,False,False,False
6000950,21,46,Baja California,8k-15k,9000.0,15,44.1,6197.0,12.1,0,14.4,237.0,9.0,True,False,False,False,False
6000951,20,40,Nuevo Leon,8k-15k,11100.0,15,54.1,1073.0,44.9,0,24.2,802.0,,True,False,False,False,False
6000952,21,30,Jalisco,15k-30k,36400.0,1,4.2,2498.0,60.1,3,12.8,1120.0,5.0,True,False,True,False,False
6000953,28,50,Veracruz,>60k,19300.0,15,73.0,925.0,31.7,1,18.5,673.0,,False,False,False,False,False
6000954,53,40,Baja California,<8k,10600.0,15,29.7,1123.0,24.4,3,34.0,865.0,6.0,True,False,False,False,True
6000955,45,29,Guanajuato,>60k,28200.0,1,81.6,4608.0,59.2,0,21.1,2095.0,,False,False,False,False,True
6000956,24,34,Jalisco,30k-60k,17100.0,1,50.3,5450.0,55.4,0,61.9,1323.0,9.0,False,False,False,False,True
6000957,25,36,CDMX,<8k,8600.0,15,59.7,21664.0,36.7,0,12.4,747.0,9.0,True,False,False,False,False
6000958,8,18,Guanajuato,8k-15k,27100.0,30,65.0,1344.0,32.0,1,6.0,1578.0,,True,False,False,False,False
6000959,35,35,Queretaro,<8k,22800.0,15,68.8,2593.0,30.9,0,18.0,606.0,,True,False,False,False,False
6000960,34,32,Queretaro,8k-15k,11600.0,15,26.2,227.0,37.1,0,7.8,672.0,,True,False,False,False,False
6000961,58,37,Queretaro,>60k,38400.0,15,13.2,958.0,54.1,1,5.9,1835.0,9.0,False,False,False,False,False
6000962,27,44,Puebla,15k-30k,10500.0,30,81.8,2597.0,63.7,1,18.5,921.0,,True,False,False,False,False
6000963,56,27,Jalisco,15k-30k,22300.0,1,47.1,444.0,34.2,2,0.0,1326.0,,False,False,False,False,False
6000964,14,40,Chihuahua,<8k,15900.0,15,83.3,1354.0,23.8,2,6.5,980.0,,True,False,False,False,False
6000965,38,24,Guanajuato,<8k,8500.0,15,39.3,1171.0,34.9,0,16.0,746.0,7.0,True,False,False,False,True
6000966,35,35,Veracruz,15k-30k,28100.0,15,57.9,301.0,28.3,3,7.5,1070.0,,True,False,False,False,False
6000967,19,51,Queretaro,30k-60k,15600.0,15,61.6,1201.0,68.8,2,0.0,1294.0,,True,False,False,False,False
6000968,11,29,Baja California,15k-30k,10100.0,30,56.6,6771.0,45.1,0,23.1,1101.0,,True,True,False,False,False
6000969,49,34,Veracruz,>60k,22500.0,1,75.8,987.0,37.0,0,51.0,1168.0,10.0,False,False,False,False,True
6000970,41,36,Nuevo Leon,<8k,13200.0,1,83.1,2415.0,66.5,2,53.4,1181.0,10.0,True,False,False,False,False
6000971,17,37,Puebla,<8k,18500.0,30,58.5,139.0,45.9,0,24.2,915.0,,True,False,False,False,False
6000972,32,40,Nuevo Leon,30k-60k,22900.0,15,48.5,5251.0,17.1,0,25.7,774.0,6.0,False,False,False,False,False
6000973,47,25,Baja California,8k-15k,16000.0,15,54.0,2508.0,73.7,2,17.6,1463.0,,True,False,True,False,False
6000974,19,41,Nuevo Leon,30k-60k,49500.0,15,68.2,9806.0,62.4,0,57.4,1847.0,,False,True,True,False,False
6000975,2,43,Jalisco,>60k,31300.0,1,71.9,1635.0,5.1,0,26.1,768.0,,True,False,False,False,True
6000976,7,43,Nuevo Leon,8k-15k,18900.0,30,40.4,8544.0,62.5,0,34.5,1692.0,9.0,True,False,False,False,False
6000977,38,35,CDMX,<8k,24000.0,30,59.6,1351.0,28.5,0,7.0,533.0,,True,False,False,False,False
6000978,19,35,Veracruz,<8k,10700.0,30,56.4,451.0,78.2,1,0.0,1087.0,7.0,True,False,False,False,False
6000979,1,32,Baja California,8k-15k,4400.0,15,25.6,2559.0,18.6,0,68.6,323.0,,False,False,False,False,False
6000980,60,23,Puebla,15k-30k,17600.0,15,81.5,2169.0,45.6,1,10.7,794.0,7.0,False,False,False,False,False
6000981,21,40,Queretaro,8k-15k,11500.0,30,81.6,17877.0,45.9,0,14.6,764.0,9.0,True,False,False,False,False
6000982,60,26,Queretaro,8k-15k,9900.0,15,80.0,1406.0,75.9,0,13.7,1292.0,7.0,True,False,False,False,False
6000983,23,23,Baja California,8k-15k,18800.0,15,32.9,1868.0,37.4,2,8.4,639.0,7.0,False,False,False,False,False
6000984,39,44,Chihuahua,15k-30k,21200.0,15,50.6,1527.0,18.5,1,26.1,517.0,10.0,False,False,False,False,False
6000985,37,36,Chihuahua,8k-15k,23500.0,1,33.1,2774.0,61.3,0,43.5,970.0,8.0,False,False,False,False,False
6000986,37,52,Veracruz,15k-30k,10100.0,15,37.6,4186.0,36.3,2,31.4,794.0,,True,False,False,False,True
6000987,32,37,CDMX,15k-30k,14900.0,1,64.1,2024.0,44.6,3,19.6,946.0,5.0,True,False,False,False,False
6000988,40,27,Nuevo Leon,8k-15k,19200.0,1,29.4,406.0,16.7,0,28.9,752.0,,False,False,False,False,False
6000989,24,22,Veracruz,30k-60k,5200.0,15,68.4,1543.0,60.1,1,0.0,851.0,7.0,False,False,False,False,False
6000990,12,43,Veracruz,8k-15k,21600.0,15,80.3,898.0,43.8,1,3.8,897.0,8.0,True,False,False,False,False
6000991,37,25,Estado de Mexico,8k-15k,10400.0,30,13.5,14423.0,36.5,0,40.9,901.0,,True,False,True,False,True
6000992,8,46,Veracruz,30k-60k,31600.0,30,75.5,2219.0,35.5,0,13.0,1701.0,,False,False,False,False,False
6000993,30,23,Chihuahua,<8k,7300.0,15,94.1,1320.0,73.1,1,4.3,1267.0,,True,False,False,False,True
6000994,5,45,Nuevo Leon,8k-15k,20800.0,30,62.5,4326.0,15.8,1,18.0,448.0,,False,False,False,False,False
6000995,3,18,Veracruz,15k-30k,14000.0,30,36.9,1118.0,64.1,2,10.6,1389.0,,False,False,False,False,False
6000996,43,31,Jalisco,8k-15k,21500.0,30,74.4,70.0,86.5,1,4.0,1624.0,,False,False,False,False,False
6000997,52,40,Nuevo Leon,30k-60k,49300.0,1,69.4,26319.0,40.2,0,33.5,2136.0,,False,True,False,False,True
6000998,16,26,CDMX,8k-15k,13700.0,1,51.4,843.0,8.7,0,26.3,371.0,10.0,True,False,False,False,True
6000999,41,53,Estado de Mexico,30k-60k,16400.0,30,30.4,7666.0,62.7,0,33.1,1436.0,,True,False,False,False,False
